,assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalInterestOnlyTermNumber,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,reportingPeriodModificationIndicator,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,servicerAdvancedAmount,interestPaidThroughDate,zeroBalanceEffectiveDate,zeroBalanceCode,currentDelinquencyStatus,primaryLoanServicerName,mostRecentServicingTransferReceivedDate,assetSubjectDemandIndicator,assetSubjectDemandStatusCode,repurchaseAmount,DemandResolutionDate,repurchaserName,repurchaseReplacementReasonCode,chargedoffPrincipalAmount,recoveredAmount,modificationTypeCode,paymentExtendedNumber,repossessedIndicator,repossessedProceedsAmount,LTV,loanDiff,StateUnemployment
68251,DRIVE0201700003,"=""17370319""",01/01/2018,01-31-2018,SC,08/2017,21465.08,72,09/2023,0.18,1,1,-,10/2017,True,2,2,0,DODGE,Challenger,2,2015,1,19550.0,98,Bureau,-,2,2,0,0.07045571,TX,-,69,False,1,490.16,212.19,0.18,0.18,0.04,-,-,3.64,313.0242,176.5458,490.16,0.0,489.57,0.0,0.0,0.0,0.0,-,11-13-2017,01/2018,3,15,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,109.79580562659848,20974.920000000002,4.0
68337,DRIVE0201700003,"=""17384737""",01/01/2018,01-31-2018,SC,07/2017,15319.63,72,08/2023,0.2181,1,1,-,09/2017,True,2,2,0,NISSAN,Versa,1,2017,1,15251.0,98,Bureau,513,3,1,1,0.11271256,GA,-,68,False,1,15319.63,4013.27,0.2181,0.0,0.04,-,-,77.32,269.6021,113.5979,15319.63,0.0,383.2,0.0,0.0,0.0,0.0,-,-,01/2018,3,136,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,100.45000327847353,0.0,4.5
68338,DRIVE0201700003,"=""17384739""",01/01/2018,01-31-2018,SC,08/2017,19135.0,72,10/2023,0.15,1,1,-,10/2017,True,2,2,0,HYUNDAI,Sonata,1,2017,1,23934.0,98,Bureau,547,2,2,1,0.0508875,CT,-,70,False,1,19059.98,0.0,0.15,0.15,0.04,-,-,0.0,231.8497,172.7603,0.0,0.0,404.61,19381.13,321.15,19059.98,0.0,-,11-30-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,79.94902648951283,75.02000000000044,4.5
68407,DRIVE0201700003,"=""17384807""",01/01/2018,01-31-2018,SC,08/2017,13434.77,72,09/2023,0.2061,1,1,-,10/2017,True,2,2,0,NISSAN,Altima,2,2013,1,11050.0,98,Bureau,560,2,2,0,0.07456523,TX,-,69,False,1,13434.77,2782.53,0.2061,0.0,0.04,-,-,695.92,224.8679,101.7021,13434.77,0.0,326.57,0.0,0.0,0.0,0.0,-,-,01/2018,3,110,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,121.58162895927602,0.0,4.0
68416,DRIVE0201700003,"=""17384779""",01/01/2018,01-31-2018,SC,09/2017,15367.06,72,09/2023,0.1648,1,1,-,10/2017,True,1,2,0,Kia,Forte,1,2017,1,17996.0,98,Bureau,597,2,2,0,0.07549556,CA,-,69,False,1,14928.81,0.0,0.1648,0.1648,0.04,-,-,0.0,204.8548,132.5552,0.0,0.0,337.41,15254.17,325.36,14928.81,0.0,-,11-29-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,85.39153145143365,438.25,4.4
68523,DRIVE0201700003,"=""17370569""",01/01/2018,01-31-2018,SC,08/2017,25957.82,72,09/2023,0.2045,1,1,-,10/2017,True,2,2,0,Nissan,Altima,1,2017,1,23485.0,98,Bureau,536,2,2,0,0.126766,CA,-,69,False,1,3063.43,233.43,0.2045,0.2045,0.04,-,-,0.0,431.0354,197.5146,3063.43,0.0,628.55,0.0,0.0,0.0,0.0,-,11-04-2017,01/2018,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,110.52935916542475,22894.39,4.4
68551,DRIVE0201700003,"=""17370575""",01/01/2018,01-31-2018,SC,08/2017,13162.0,72,09/2023,0.1807,1,1,-,10/2017,True,2,2,0,Chrysler,200,2,2015,1,10508.0,98,Bureau,606,2,2,1,0.10446552,UT,-,69,True,1,12928.45,0.0,0.1806,0.06,0.04,-,-,0.0,192.7031,108.0169,0.0,0.0,300.72,12782.51,0.0,12928.45,0.0,-,01-09-2018,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,1,0,False,-,125.256947087933,233.54999999999927,3.1
68710,DRIVE0201700003,"=""17405836""",01/01/2018,01-31-2018,SC,09/2017,12818.42,48,09/2021,0.1852,1,1,-,10/2017,True,1,2,0,Dodge,Charger,2,2011,1,9845.0,3,Bureau,731,2,2,1,0.0655546,CO,-,45,False,1,21.44,0.0,0.1852,0.1852,0.04,-,-,0.0,187.7868,192.2432,0.0,0.0,380.03,21.78,0.34,21.44,0.0,-,12-11-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,130.20233621127474,12796.98,3.0
68790,DRIVE0201700003,"=""17369536""",01/01/2018,01-31-2018,SC,08/2017,22948.0,72,08/2023,0.1588,1,1,-,09/2017,True,1,2,0,GMC LIGHT DUTY,Acadia,2,2015,3,27225.0,98,Bureau,510,3,3,1,0.10678918,LA,-,68,False,1,22948.0,0.0,0.1588,0.1588,0.04,-,-,0.0,291.959,204.311,0.0,0.0,496.27,24125.84,1077.96,22948.0,99.88,-,11-08-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,True,0.00,84.29017447199266,0.0,4.6
68791,DRIVE0201700003,"=""17369547""",01/01/2018,01-31-2018,SC,08/2017,26742.37,75,01/2024,0.2357,1,1,-,10/2017,True,2,2,0,Jeep,Cherokee,1,2017,3,25866.0,98,Bureau,556,2,2,0,0.08130706,CA,-,73,False,1,9411.88,989.53,0.2357,0.2357,0.04,-,-,0.0,514.0479,170.3421,9411.88,0.0,684.39,0.0,0.0,0.0,0.0,-,09-29-2017,01/2018,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,103.38811567308434,17330.489999999998,4.4
68804,DRIVE0201700003,"=""17396252""",01/01/2018,01-31-2018,SC,09/2017,15483.83,72,09/2023,0.1752,1,1,-,10/2017,True,1,2,0,MAZDA,Mazda6,2,2014,1,12925.0,98,Bureau,698,2,2,0,0.1729872,TX,-,69,False,1,15204.68,0.0,0.1743,0.1743,0.04,-,-,0.0,219.6618,129.2982,0.0,0.0,348.96,15125.69,0.0,15204.68,17.32,-,12-23-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,119.79752417794971,279.14999999999964,4.0
68866,DRIVE0201700003,"=""17396372""",01/01/2018,01-31-2018,SC,09/2017,17323.05,72,09/2023,0.2003,1,1,-,10/2017,True,1,2,0,FORD TRUCK,Edge-V6,2,2013,3,14125.0,98,Bureau,583,2,2,0,0.0523375,TX,-,69,False,1,17207.65,0.0,0.2003,0.2003,0.04,-,-,0.0,281.6286,133.6114,0.0,0.0,415.24,17585.37,377.72,17207.65,0.0,-,11-24-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,122.64106194690265,115.39999999999782,4.0
68942,DRIVE0201700003,"=""17396401""",01/01/2018,01-31-2018,SC,07/2017,19131.53,72,07/2023,0.1891,1,1,-,08/2017,True,1,2,0,NISSAN,Altima,1,2017,1,23211.0,98,Bureau,531,2,2,0,0.05998797,VA,-,67,False,1,19131.53,4310.18,0.1891,0.0,0.04,-,-,112.4,288.4975,157.7525,19131.53,0.0,446.25,0.0,0.0,0.0,0.0,-,08-23-2017,01/2018,3,128,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,82.42441083968808,0.0,3.6
68966,DRIVE0201700003,"=""17396467""",01/01/2018,01-31-2018,SC,08/2017,18084.56,72,09/2023,0.1823,1,1,-,10/2017,True,2,2,0,DODGE TRUCK,Journey,2,2015,3,13425.0,98,Bureau,578,2,2,0,0.16092799,FL,-,69,False,1,17488.06,0.0,0.1823,0.1823,0.04,-,-,0.0,267.1513,147.6687,0.0,0.0,414.82,17715.15,227.09,17488.06,0.0,-,12-28-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,134.70808193668532,596.5,3.9
69016,DRIVE0201700003,"=""17385647""",01/01/2018,01-31-2018,SC,09/2017,12534.73,72,09/2023,0.21,1,1,-,10/2017,True,1,2,0,Chevrolet,Malibu,2,2010,1,9998.0,98,Bureau,-,2,2,0,0.17036264,CO,-,69,False,1,11733.23,0.0,0.21,0.21,0.04,-,-,0.0,213.8864,93.6636,0.0,0.0,307.55,11931.29,198.06,11733.23,0.0,-,01-17-2018,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,125.37237447489498,801.5,3.0
69049,DRIVE0201700003,"=""17370173""",01/01/2018,01-31-2018,SC,08/2017,7078.39,60,09/2022,0.2475,1,1,-,10/2017,True,2,2,0,CHEVROLET,Sonic-4 Cyl.,2,2012,1,5300.0,98,Bureau,-,2,1,0,0.11494772,IL,-,57,False,1,6970.58,0.0,0.2434,0.2434,0.04,-,-,0.0,141.4849,65.2351,0.0,0.0,206.72,7114.67,144.09,6970.58,0.0,-,12-18-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,133.5545283018868,107.8100000000004,4.8
69101,DRIVE0201700003,"=""17385742""",01/01/2018,01-31-2018,SC,08/2017,17667.45,72,09/2023,0.2275,1,1,-,10/2017,True,2,2,0,Chevrolet,Trax,2,2016,3,13591.0,98,Bureau,585,2,1,0,0.03865254,NV,-,69,False,1,16771.37,0.0,0.2245,0.2245,0.04,-,-,0.0,326.995,124.815,0.0,0.0,451.81,16998.32,226.95,16771.37,0.0,-,12-28-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,129.9937458612317,896.0800000000017,4.9
69208,DRIVE0201700003,"=""17370275""",01/01/2018,01-31-2018,SC,08/2017,6012.5,72,08/2023,0.2045,1,1,-,09/2017,True,1,2,0,FORD,Focus-4 Cyl.,2,2012,1,4625.0,98,Bureau,586,2,2,0,0.02202449,IL,-,68,False,1,5882.54,0.0,0.2045,0.2045,0.04,-,-,0.0,99.055,46.535,0.0,0.0,145.59,5945.27,52.73,5882.54,10.0,-,12-30-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,130.0,129.96000000000004,4.8
69314,DRIVE0201700003,"=""17368444""",01/01/2018,01-31-2018,SC,09/2017,14156.25,72,09/2023,0.2005,1,1,-,10/2017,True,1,2,0,NISSAN,Sentra,2,2013,1,10500.0,98,Bureau,601,2,2,1,0.10372121,GA,-,69,False,1,14156.25,2837.11,0.2005,0.0,0.04,-,-,748.72,230.3884,109.1016,14156.25,0.0,339.49,0.0,0.0,0.0,0.0,-,-,01/2018,3,104,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,134.82142857142858,0.0,4.5
69454,DRIVE0201700003,"=""17403849""",01/01/2018,01-31-2018,SC,09/2017,9574.13,60,09/2022,0.2022,1,1,-,10/2017,True,1,2,0,HYUNDAI,Santa Fe-V6,2,2009,3,6850.0,98,Bureau,561,2,2,0,0.06240408,NJ,-,57,False,1,9574.13,1973.4,0.2022,0.0,0.04,-,-,458.68,155.6883,99.1417,9574.13,0.0,254.83,0.0,0.0,0.0,0.0,-,-,01/2018,3,92,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,139.76832116788322,0.0,4.7
69493,DRIVE0201700003,"=""17403863""",01/01/2018,01-31-2018,SC,08/2017,19314.76,72,08/2023,0.2001,1,1,-,09/2017,True,1,2,0,Jeep,Grand Cherokee,2,2016,3,24283.0,98,Bureau,-,2,2,0,0.11685859,CA,-,68,False,1,19314.76,4417.81,0.2001,0.0,0.04,-,-,497.52,312.4562,150.3038,19314.76,0.0,462.76,0.0,0.0,0.0,0.0,-,-,01/2018,3,121,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,79.54025449903224,0.0,4.4
69495,DRIVE0201700003,"=""17403870""",01/01/2018,01-31-2018,SC,09/2017,10324.47,72,09/2023,0.191,1,1,-,10/2017,True,1,2,0,CHEVROLET,Malibu,1,2017,1,29022.21,98,Bureau,-,2,2,0,0.13731419,IL,-,69,False,1,0.0,0.0,0.1896,0.1896,0.04,-,-,0.0,159.9142,82.0258,0.0,0.0,241.94,25.08,0.08,0.0,25.0,-,11-20-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,35.57437562473705,10324.47,4.8
69597,DRIVE0201700003,"=""17385125""",01/01/2018,01-31-2018,SC,08/2017,18783.16,72,09/2023,0.1856,1,1,-,10/2017,True,2,2,0,JEEP,Compass-4 Cyl.,2,2016,3,13975.0,98,Bureau,613,3,3,0,0.15494853,IL,-,69,False,1,18592.23,0.0,0.1856,0.1856,0.04,-,-,0.0,282.5862,151.7838,0.0,0.0,434.37,18765.37,151.26,18592.23,21.88,-,12-27-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,134.4054382826476,190.9300000000003,4.8
69638,DRIVE0201700003,"=""17385205""",01/01/2018,01-31-2018,SC,09/2017,33674.49,72,09/2023,0.125,1,1,-,10/2017,True,1,2,0,VOLVO,XC60,2,2017,3,41701.63,98,Bureau,549,2,1,0,0.09648201,PA,-,69,False,1,32847.54,0.0,0.125,0.125,0.04,-,-,0.0,339.1129,328.0171,0.0,0.0,667.13,33151.26,303.72,32847.54,0.0,-,12-17-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,80.75101620728014,826.9499999999971,4.8
69717,DRIVE0201700003,"=""17401276""",01/01/2018,01-31-2018,SC,09/2017,34857.79,75,12/2023,0.1471,1,1,-,10/2017,True,1,2,0,DODGE TRUCK,Ram 1500 Pickup,1,2017,2,43192.0,98,Bureau,496,2,2,1,0.04439104,TX,-,72,False,1,33826.6,0.0,0.1471,0.1471,0.04,-,-,0.0,414.8583,298.5017,0.0,0.0,713.36,34099.24,272.64,33826.6,0.0,-,11-28-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,80.70427393961846,1031.1900000000023,4.0
69724,DRIVE0201700003,"=""17368793""",01/01/2018,01-31-2018,SC,08/2017,5746.0,60,09/2022,0.2287,1,1,-,10/2017,True,2,2,0,FORD,Focus-4 Cyl.,2,2009,1,4850.0,98,Bureau,549,2,2,0,0.112787,OH,-,57,False,1,5746.0,1316.04,0.228,0.0,0.04,-,-,687.0,105.9491,55.6009,5746.0,0.0,161.55,0.0,0.0,0.0,0.0,-,-,01/2018,3,106,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,118.47422680412372,0.0,4.7
69858,DRIVE0201700003,"=""17408525""",01/01/2018,01-31-2018,SC,08/2017,10726.38,72,09/2023,0.2754,1,1,-,10/2017,True,2,2,0,Hyundai,Accent,2,2015,1,9415.0,3,Bureau,481,3,3,0,0.11629148,CA,-,69,False,1,10726.38,2720.16,0.2754,0.0,0.04,-,-,648.92,241.2325,64.6475,10726.38,0.0,305.88,0.0,0.0,0.0,0.0,-,-,01/2018,3,107,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,113.92862453531598,0.0,4.4
69878,DRIVE0201700003,"=""17374759""",01/01/2018,01-31-2018,SC,08/2017,17288.0,72,08/2023,0.2226,1,1,-,09/2017,True,1,2,0,FORD,Fiesta,1,2017,1,17471.92,98,Bureau,564,2,2,0,0.09218519,SC,-,68,False,1,17288.0,3796.5,0.2226,0.0,0.04,-,-,447.1,311.8135,125.2365,17288.0,0.0,437.05,0.0,0.0,0.0,0.0,-,09-19-2017,01/2018,3,122,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,98.94733950247026,0.0,4.3
69911,DRIVE0201700003,"=""17401394""",01/01/2018,01-31-2018,SC,08/2017,16814.0,72,09/2023,0.2799,1,1,-,09/2017,True,1,2,0,INFINITI,M,2,2008,1,13599.0,98,Bureau,509,3,3,0,0.11435846,AZ,-,69,False,1,16814.0,4582.47,0.2799,0.0,0.04,-,-,679.9,382.2692,101.9808,16814.0,0.0,484.25,0.0,0.0,0.0,0.0,-,-,01/2018,3,102,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,123.64144422383998,0.0,4.8
69920,DRIVE0201700003,"=""17386101""",01/01/2018,01-31-2018,SC,09/2017,21411.55,72,09/2023,0.2254,1,1,-,10/2017,True,1,2,0,TOYOTA,Camry,1,2017,1,23980.63,98,Bureau,547,2,2,0,0.15862485,GA,-,69,False,1,21411.55,4639.6,0.2254,0.0,0.04,-,-,767.98,392.5919,152.2781,21411.55,0.0,544.87,0.0,0.0,0.0,0.0,-,-,01/2018,3,100,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,89.28685359809145,0.0,4.5
69923,DRIVE0201700003,"=""17386128""",01/01/2018,01-31-2018,SC,08/2017,38771.87,72,08/2023,0.1777,1,1,-,09/2017,True,1,2,0,CADILLAC,Escalade,1,2017,2,93496.86,98,Bureau,458,2,2,0,0.11067625,NJ,-,68,False,1,38771.87,8615.77,0.1777,0.0,0.04,-,-,40.0,553.4102,325.8598,38771.87,0.0,879.27,0.0,0.0,0.0,0.0,-,-,01/2018,3,126,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,41.468633278165704,0.0,4.7
69963,DRIVE0201700003,"=""17374843""",01/01/2018,01-31-2018,SC,08/2017,7100.14,60,08/2022,0.21,1,1,-,09/2017,True,1,2,0,JEEP,Compass-4 Cyl.,2,2010,3,7175.0,98,Bureau,551,3,3,1,0.03178207,PA,-,56,False,1,7100.14,1814.25,0.21,0.0,0.04,-,-,0.0,119.3766,72.7034,7100.14,0.0,192.08,0.0,0.0,0.0,0.0,-,-,01/2018,3,128,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,98.95665505226481,0.0,4.8
70022,DRIVE0201700003,"=""17374934""",01/01/2018,01-31-2018,SC,08/2017,8185.38,72,08/2023,0.1356,1,1,-,09/2017,True,1,2,0,Hyundai,Elantra,2,2016,1,10515.0,3,Bureau,760,2,2,0,0.01938837,CA,-,68,False,1,44.18,0.0,0.1356,0.1356,0.04,-,-,0.0,89.0796,77.6604,0.0,0.0,166.74,44.52,0.34,44.18,0.0,-,12-27-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,77.84479315263908,8141.2,4.4
70217,DRIVE0201700003,"=""17389586""",01/01/2018,01-31-2018,SC,09/2017,5532.7,48,09/2021,0.1224,1,1,-,10/2017,True,1,2,0,Jeep,Cherokee,1,2017,3,32155.0,98,Bureau,549,2,2,0,0.01838625,CA,-,45,False,1,0.0,0.0,0.1224,0.1224,0.04,-,-,0.0,53.1853,93.1647,0.0,0.0,146.35,25.98,0.0,0.0,385.0,-,12-22-2017,12/2017,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-385.00,17.206344269942466,5532.7,4.4
70233,DRIVE0201700003,"=""17408598""",01/01/2018,01-31-2018,SC,08/2017,14111.65,72,09/2023,0.2388,1,1,-,10/2017,True,2,2,0,NISSAN,Versa,1,2017,1,15159.0,98,Bureau,505,3,3,1,0.11315402,SC,-,69,False,1,14111.65,3291.84,0.2388,0.0,0.04,-,-,341.0,274.4313,96.0587,14111.65,0.0,370.49,0.0,0.0,0.0,0.0,-,-,01/2018,3,117,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,93.09090309387162,0.0,4.3
70293,DRIVE0201700003,"=""17399558""",01/01/2018,01-31-2018,SC,08/2017,14254.0,72,08/2023,0.2486,1,1,-,09/2017,True,1,2,0,KIA,Soul,2,2013,1,11900.0,98,Bureau,-,2,2,0,0.11597879,NY,-,68,False,1,14254.0,3791.46,0.2486,0.0,0.04,-,-,423.26,287.8242,94.9158,14254.0,0.0,382.74,0.0,0.0,0.0,0.0,-,-,01/2018,3,120,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,119.78151260504202,0.0,4.7
70314,DRIVE0201700003,"=""17399628""",01/01/2018,01-31-2018,SC,09/2017,15502.37,72,09/2023,0.21,1,1,-,10/2017,True,1,2,0,GMC LIGHT DUTY,Terrain,2,2010,3,11525.0,98,Bureau,592,2,2,0,0.0958025,PA,-,69,False,1,3070.97,181.86,0.2099,0.2099,0.04,-,-,0.0,264.6091,115.7609,3070.97,0.0,380.37,0.0,0.0,0.0,0.0,-,12-05-2017,01/2018,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,134.5108026030369,12431.400000000001,4.8
70315,DRIVE0201700003,"=""17399636""",01/01/2018,01-31-2018,SC,09/2017,15951.4,72,09/2023,0.2192,1,1,-,10/2017,True,1,2,0,CHEVROLET,Malibu,2,2014,1,12025.0,98,Bureau,534,2,2,0,0.13454667,NE,-,69,False,1,3700.61,395.16,0.2169,0.2169,0.04,-,-,0.0,284.2826,115.7574,3700.61,0.0,400.04,0.0,0.0,0.0,0.0,-,10-27-2017,01/2018,3,6,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,132.65197505197506,12250.789999999999,2.9
70328,DRIVE0201700003,"=""17389701""",01/01/2018,01-31-2018,SC,08/2017,9000.0,72,08/2023,0.2726,1,1,-,09/2017,True,1,2,0,MAZDA,Mazda6-4 Cyl.,2,2012,1,7525.0,98,Bureau,490,3,3,0,0.0854209,SD,-,68,False,1,9000.0,2593.68,0.2608,0.0,0.04,-,-,50.2,199.0598,56.0002,9000.0,0.0,255.06,0.0,0.0,0.0,0.0,-,-,01/2018,3,120,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,119.60132890365449,0.0,3.4
70366,DRIVE0201700003,"=""17390084""",01/01/2018,01-31-2018,SC,08/2017,23794.8,72,09/2023,0.1823,1,1,-,10/2017,True,2,2,0,DODGE,Challenger,2,2016,1,22025.0,98,Bureau,554,2,2,0,0.12467273,FL,-,69,False,1,23794.8,4462.17,0.1823,0.0,0.04,-,-,1192.84,351.9854,193.8246,23794.8,0.0,545.81,0.0,0.0,0.0,0.0,-,-,01/2018,3,118,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,108.03541430192962,0.0,3.9
70392,DRIVE0201700003,"=""17399685""",01/01/2018,01-31-2018,SC,08/2017,20043.0,72,09/2023,0.1783,1,1,-,10/2017,True,2,2,0,HYUNDAI,Elantra,1,2017,1,19203.0,98,Bureau,562,2,2,0,0.10070048,OK,-,69,False,1,20043.0,3885.28,0.1783,0.0,0.04,-,-,753.0,289.4612,165.7488,20043.0,0.0,455.21,0.0,0.0,0.0,0.0,-,-,01/2018,3,118,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,104.37431651304483,0.0,4.1
70442,DRIVE0201700003,"=""17390172""",01/01/2018,01-31-2018,SC,09/2017,17149.5,72,09/2023,0.1096,1,1,-,10/2017,True,1,2,0,MAZDA,Mazda6,1,2017,1,27399.0,98,Bureau,635,2,2,0,0.08734667,SC,-,69,False,1,16709.42,0.0,0.1096,0.1096,0.04,-,-,0.0,151.1548,174.9152,0.0,0.0,326.07,16854.93,145.51,16709.42,0.0,-,12-16-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,62.591700427022886,440.08000000000175,4.3
70508,DRIVE0201700003,"=""17390242""",01/01/2018,01-31-2018,SC,08/2017,27851.0,75,12/2023,0.2154,1,1,-,10/2017,True,2,2,0,Chrysler,200,1,2016,1,28663.0,98,Bureau,-,2,2,0,0.13941344,CA,-,72,False,1,27851.0,5695.37,0.2154,0.0,0.04,-,-,766.44,488.4963,190.1437,27851.0,0.0,678.64,0.0,0.0,0.0,0.0,-,08-28-2017,01/2018,3,118,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,97.16707951016991,0.0,4.4
70553,DRIVE0201700003,"=""17408686""",01/01/2018,01-31-2018,SC,09/2017,18000.0,75,12/2023,0.25,1,1,-,10/2017,True,1,2,0,JEEP,Compass-4 Cyl.,1,2017,3,25908.0,98,Bureau,517,2,2,0,0.11435991,MI,-,72,False,1,17869.86,3299.47,0.25,0.0,0.04,-,-,424.47,368.5273,107.9727,0.0,0.0,476.5,0.0,0.0,0.0,0.0,-,10-07-2017,01/2018,4,83,SC,-,False,-,-,-,-,-,17869.86,10622.00,-,0,True,10622.00,69.47660954145438,130.13999999999942,4.7
70588,DRIVE0201700003,"=""17374500""",01/01/2018,01-31-2018,SC,08/2017,32790.08,75,12/2023,0.1347,1,1,-,10/2017,True,2,2,0,JEEP,Wrangler,1,2017,3,34315.0,98,Bureau,586,2,2,0,0.14778328,IL,-,72,False,1,153.77,0.0,0.1347,0.1347,0.04,-,-,0.0,356.8709,292.1991,0.0,0.0,649.07,156.55,2.78,153.77,0.0,-,12-07-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,95.55611248725047,32636.31,4.8
70594,DRIVE0201700003,"=""17374511""",01/01/2018,01-31-2018,SC,08/2017,24758.49,72,09/2023,0.1772,1,1,-,10/2017,True,2,2,0,NISSAN,Altima,1,2017,1,25686.0,98,Bureau,557,2,2,0,0.13036003,MO,-,69,False,1,24758.49,4676.24,0.1728,0.0,0.04,-,-,1587.0,355.3391,205.4309,24758.49,0.0,560.77,0.0,0.0,0.0,0.0,-,-,01/2018,3,113,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,96.38904461574398,0.0,3.7
70625,DRIVE0201700003,"=""17374504""",01/01/2018,01-31-2018,SC,08/2017,18492.19,72,09/2023,0.2635,1,1,-,10/2017,True,2,2,0,NISSAN,Sentra,1,2017,1,18992.0,98,Bureau,436,3,3,0,0.14637331,GA,-,69,False,1,717.92,504.53,0.2604,0.2604,0.04,-,-,0.0,397.5737,115.9763,717.92,0.0,513.55,0.0,0.0,0.0,0.0,-,10-24-2017,01/2018,3,0,SC,-,False,-,-,-,-,-,0.00,0.00,-,0,False,-,97.36831297388373,17774.27,4.5
70628,DRIVE0201700003,"=""17400960""",01/01/2018,01-31-2018,SC,08/2017,25647.18,75,11/2023,0.1703,1,1,-,09/2017,True,1,2,0,JEEP,Patriot,1,2017,3,25110.0,98,Bureau,562,3,3,0,0.12237377,PA,-,71,False,1,313.21,0.0,0.1703,0.1703,0.04,-,-,0.0,351.3979,206.4521,313.21,0.0,557.85,0.0,0.0,0.0,0.0,-,12-07-2017,01/2018,1,0,SC,-,False,-,-,-,-,-,-,-,-,0,False,-,102.13930704898446,25333.97,4.8
